date,station_complex_id,station_complex,latitude,longitude,morning_ridership,hotspot
2021-02-01,327,"Chambers St (1,2,3)",40.715477,-74.00927,202.0,0
2021-02-01,328,WTC Cortlandt (1),40.711834,-74.01219,183.0,0
2021-02-01,329,Rector St (1),40.70751,-74.01379,113.0,0
2021-02-01,333,"Wall St (2,3)",40.70682,-74.0091,243.0,0
2021-02-01,392,"125 St (4,5,6)",40.80414,-73.93759,1243.0,1
2021-02-01,393,116 St (6),40.79863,-73.94162,748.0,1
2021-02-01,394,110 St (6),40.79502,-73.94425,582.0,1
2021-02-01,395,103 St (6),40.7906,-73.94748,648.0,1
2021-02-01,396,96 St (6),40.78567,-73.95107,692.0,1
2021-02-01,397,"86 St (4,5,6)",40.77949,-73.95559,1133.0,1
2021-02-01,398,77 St (6),40.77362,-73.95988,829.0,1
2021-02-01,399,68 St-Hunter College (6),40.768143,-73.96387,529.0,1
2021-02-01,403,33 St (6),40.746082,-73.98208,714.0,1
2021-02-01,404,28 St (6),40.74307,-73.98426,439.0,1
2021-02-01,405,23 St (6),40.739864,-73.9866,497.0,1
2021-02-01,407,Astor Pl (6),40.730053,-73.99107,279.0,0
2021-02-01,409,Spring St (6),40.7223,-73.99714,194.0,0
2021-02-01,413,"Wall St (4,5)",40.707558,-74.01186,291.0,1
2021-02-01,414,"Bowling Green (4,5)",40.70482,-74.01407,482.0,1
2021-02-01,436,Harlem-148 St (3),40.82388,-73.93647,217.0,0
2021-02-01,437,145 St (3),40.82042,-73.93625,166.0,0
2021-02-01,438,"135 St (2,3)",40.814228,-73.94077,678.0,1
2021-02-01,439,"125 St (2,3)",40.807755,-73.945496,483.0,1
2021-02-01,440,"116 St (2,3)",40.802097,-73.94962,433.0,1
2021-02-01,441,"Central Park North (110 St) (2,3)",40.799076,-73.95182,337.0,1
2021-02-01,471,34 St-Hudson Yards (7),40.755882,-74.00191,283.0,1
2021-02-01,475,96 St (Q),40.784317,-73.94715,839.0,1
2021-02-01,476,86 St (Q),40.77789,-73.95179,789.0,1
2021-02-01,477,72 St (Q),40.7688,-73.95843,878.0,1
2021-02-01,601,"14 St (F,M,1,2,3)/6 Av (L)",40.738228,-73.99621,772.0,1
2021-02-01,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735737,-73.99057,1.0,0
2021-02-01,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735737,-73.98995,1529.0,1
2021-02-01,605,"168 St (A,C,1)",40.840557,-73.94013,2.0,0
2021-02-01,605,"168 St (A,C,1)",40.840717,-73.93956,1138.0,1
2021-02-01,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749718,-73.98782,1771.0,1
2021-02-01,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.984566,12.0,0
2021-02-01,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754223,-73.981964,432.0,1
2021-02-01,610,"Grand Central-42 St (S,4,5,6,7)",40.751778,-73.976845,2214.0,1
2021-02-01,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75529,-73.987495,1.0,0
2021-02-01,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.987495,96.0,0
2021-02-01,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.75731,-73.986755,2178.0,1
2021-02-01,612,"Lexington Av-53 St (E,M)/51 St (6)",40.757553,-73.969055,873.0,1
2021-02-01,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.762527,-73.967964,1.0,0
2021-02-01,613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.76266,-73.967255,1061.0,1
2021-02-01,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768295,-73.981735,1452.0,1
2021-02-01,618,"14 St (A,C,E)/8 Av (L)",40.740894,-74.00169,665.0,1
2021-02-01,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725296,-73.9962,1.0,0
2021-02-01,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725914,-73.99466,549.0,1
2021-02-01,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.713066,-74.00413,14.0,0
2021-02-01,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",40.71324,-74.0034,520.0,1
2021-02-01,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-74.00019,16.0,0
2021-02-01,623,"Canal St (J,N,Q,R,W,Z,6)",40.71953,-73.99989,512.0,1
2021-02-01,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.71411,-74.00858,746.0,1
2021-02-01,625,"Delancey St (F)/Essex St (J,M,Z)",40.718613,-73.987434,793.0,1
2021-02-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710197,-74.00657,16.0,0
2021-02-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.71037,-74.00657,148.0,0
2021-02-01,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710373,-74.00657,1244.0,1
2021-02-01,635,"South Ferry (1)/Whitehall St (R,W)",40.70207,-74.013664,5.0,0
2021-02-01,635,"South Ferry (1)/Whitehall St (R,W)",40.703087,-74.01299,738.0,1
2021-02-01,8,"5 Av/59 St (N,R,W)",40.764812,-73.97335,234.0,0
2021-02-01,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.98066,524.0,1
2021-02-01,TRAM1,RI Tramway (Manhattan),40.761337,-73.96416,51.0,0
2021-02-01,TRAM2,RI Tramway (Roosevelt),40.75734,-73.95412,152.0,0
